endDate,stand_alex,stand_james,exercise_alex,exercise_james,activeEnergy_alex,activeEnergy_james
2019-10-11,15.0,18.0,46.0,37.0,1030.5879999999997,969.9989999999989
2019-10-12,8.0,11.0,3.0,19.0,186.428,455.14500000000015
2019-10-13,7.0,12.0,19.0,32.0,504.5679999999997,572.8349999999992
2019-10-14,15.0,20.0,77.0,94.0,1279.881,1690.4429999999984
2019-10-15,17.0,16.0,98.0,105.0,1220.7010000000002,1421.9380000000012
2019-10-16,17.0,18.0,83.0,61.0,1003.7859999999997,996.7530000000007
2019-10-17,16.0,16.0,109.0,136.0,1204.6430000000016,1616.849000000004
2019-10-18,18.0,16.0,98.0,77.0,1336.9369999999994,1260.2419999999984
2019-10-19,13.0,15.0,33.0,67.0,881.6979999999992,1344.3110000000015
2019-10-20,19.0,17.0,112.0,84.0,1699.9150000000104,1431.298000000008
2019-10-21,15.0,16.0,56.0,52.0,1102.9700000000012,1123.3289999999997
2019-10-22,17.0,11.0,84.0,81.0,1389.7930000000033,1135.5040000000106
2019-10-23,14.0,14.0,145.0,183.0,1712.5680000000598,1928.4710000000152
2019-10-24,11.0,19.0,102.0,344.0,932.5560000000003,3711.6680000000893
2019-10-25,16.0,16.0,94.0,148.0,1221.6450000000004,1675.0459999999994
2019-10-26,9.0,9.0,49.0,32.0,648.9820000000008,652.3810000000008
2019-10-27,13.0,12.0,15.0,18.0,403.01299999999964,469.4600000000002
2019-10-28,12.0,12.0,29.0,31.0,532.7180000000009,522.0799999999997
2019-10-29,9.0,17.0,24.0,95.0,502.04199999999975,563.6989999999996
2019-10-30,12.0,12.0,31.0,79.0,509.6499999999997,478.4660000000002
2019-10-31,10.0,15.0,43.0,71.0,745.7850000000017,626.7429999999998
2019-11-01,15.0,12.0,31.0,25.0,843.5620000000017,747.4099999999997
2019-11-02,17.0,16.0,23.0,30.0,616.9319999999998,755.9859999999999
2019-11-03,9.0,13.0,12.0,33.0,254.862,632.3409999999997
2019-11-04,14.0,15.0,35.0,76.0,589.6159999999999,705.3690000000009
2019-11-05,13.0,18.0,67.0,70.0,918.9840000000003,652.6420000000006
2019-11-06,12.0,13.0,94.0,24.0,1087.293999999989,534.2230000000004
2019-11-07,14.0,16.0,78.0,114.0,1220.7470000000044,1329.5650000000007
2019-11-08,13.0,16.0,50.0,24.0,831.1370000000028,715.5899999999997
2019-11-09,17.0,16.0,85.0,114.0,1047.5010000000007,1615.0800000000074
2019-11-10,11.0,17.0,47.0,132.0,560.5229999999997,763.8439999999994
2019-11-11,12.0,16.0,41.0,71.0,665.9910000000006,587.9980000000003
2019-11-12,13.0,15.0,138.0,79.0,1200.6409999999992,1055.9289999999983
2019-11-13,13.0,19.0,37.0,77.0,640.8490000000006,662.7780000000008
2019-11-14,12.0,14.0,50.0,21.0,695.7979999999999,608.2650000000011
2019-11-15,13.0,10.0,68.0,11.0,789.9020000000019,463.5689999999997
2019-11-16,13.0,17.0,73.0,70.0,765.6060000000023,1095.8059999999996
2019-11-17,12.0,11.0,48.0,30.0,576.9830000000001,675.9990000000003
2019-11-18,15.0,14.0,63.0,18.0,775.7110000000001,655.1539999999999
2019-11-19,14.0,17.0,118.0,24.0,1399.3710000000046,678.6229999999998
2019-11-20,13.0,19.0,66.0,84.0,886.9969999999988,714.1339999999992
2019-11-21,14.0,18.0,26.0,69.0,644.6600000000011,701.5649999999997
2019-11-22,13.0,18.0,75.0,124.0,1059.706000000003,753.2979999999994
2019-11-23,13.0,14.0,88.0,198.0,936.239,3361.955000000023
2019-11-24,12.0,11.0,28.0,92.0,516.9480000000005,1183.0540000000046
2019-11-25,12.0,14.0,95.0,57.0,845.5150000000035,534.6
2019-11-26,13.0,19.0,80.0,85.0,837.8750000000008,748.260000000001
2019-11-27,12.0,15.0,103.0,87.0,972.1620000000073,727.3459999999988
2019-11-28,15.0,15.0,94.0,137.0,1432.6970000000113,1968.2250000000013
2019-11-29,12.0,11.0,52.0,8.0,822.4360000000012,575.9369999999998
2019-11-30,9.0,13.0,88.0,23.0,846.7300000000008,607.066
2019-12-01,11.0,12.0,56.0,24.0,590.670000000001,523.3449999999998
2019-12-02,16.0,18.0,148.0,61.0,1379.6349999999954,660.3750000000006
2019-12-03,15.0,17.0,70.0,83.0,909.0829999999988,1375.8570000000002
2019-12-04,18.0,18.0,84.0,87.0,989.0639999999968,763.8570000000003
2019-12-05,15.0,14.0,66.0,60.0,991.9249999999944,512.8650000000004
2019-12-06,14.0,16.0,36.0,111.0,889.9350000000017,826.4249999999984
2019-12-07,11.0,16.0,9.0,62.0,476.2149999999994,1172.343
2019-12-08,11.0,9.0,90.0,16.0,1009.8340000000028,376.26000000000056
2019-12-09,14.0,11.0,103.0,83.0,1111.9319999999943,434.1420000000003
2019-12-10,17.0,17.0,69.0,51.0,1021.3500000000047,656.8609999999992
2019-12-11,15.0,18.0,36.0,88.0,666.4910000000018,718.1960000000009
2019-12-12,11.0,16.0,130.0,78.0,1276.373000000016,706.7069999999997
2019-12-13,12.0,16.0,118.0,22.0,1259.8560000000025,708.4829999999994
2019-12-14,19.0,10.0,49.0,36.0,918.9270000000008,523.4089999999994
2019-12-15,11.0,10.0,12.0,34.0,446.72099999999915,742.2739999999997
2019-12-16,14.0,17.0,42.0,103.0,675.1289999999995,818.1629999999991
2019-12-17,16.0,14.0,78.0,19.0,940.1650000000056,505.71500000000054
2019-12-18,13.0,17.0,38.0,84.0,708.5549999999977,760.857
2019-12-19,15.0,16.0,122.0,20.0,1637.6950000000077,715.0909999999997
2019-12-20,8.0,18.0,41.0,93.0,544.9849999999989,680.9290000000002
2019-12-21,11.0,14.0,84.0,59.0,1185.2959999999946,857.2819999999999
2019-12-22,11.0,16.0,40.0,108.0,606.7069999999981,987.469
2019-12-23,11.0,12.0,101.0,79.0,1248.4589999999985,580.508
2019-12-24,13.0,15.0,6.0,71.0,477.5610000000002,576.6609999999995
2019-12-25,13.0,12.0,52.0,50.0,663.2200000000065,427.88599999999985
2019-12-26,11.0,10.0,130.0,13.0,1318.1640000000114,518.2520000000009
2019-12-27,12.0,,57.0,,853.3630000000014,
2019-12-28,12.0,,42.0,,658.8199999999994,
2019-12-29,8.0,,11.0,,463.28800000000086,
2019-12-30,7.0,,71.0,,752.759000000001,
2019-12-31,9.0,,71.0,,746.2460000000071,
2020-01-02,2.0,,13.0,,84.26399999999998,
2017-03-11,,,1.0,,0.07200000000000001,
